ID,"('no_financial_services',)","('other_only',)","('mm_only',)","('mm_plus',)"
6251,0.060062837840856816,0.08095362943925295,0.11639660434941004,0.7425869283704802
514,0.0621558082423871,0.08506394829718573,0.08572979815919503,0.7670504453012321
5667,0.07011444098824388,0.10039129520568026,0.23178502984300467,0.5977092339630711
5039,0.07211951569255876,0.1033288472817027,0.20532418383942802,0.6192274531863105
3412,0.2764854415330009,0.4793205881983185,0.07252855850988935,0.17166541175879127
3752,0.17625562497527136,0.4385168667909959,0.10527214668776165,0.27995536154597106
7330,0.06021344973416565,0.08073102691526891,0.11696615745510128,0.7420893658954641
1777,0.05547475032909516,0.07155782400911104,0.15950220075312774,0.713465224908666
388,0.06052443760141993,0.08363884845842527,0.13649365242561898,0.7193430615145359
8193,0.059932530054884144,0.07999809128310184,0.1214421546565416,0.7386272240054723
7304,0.0694194958811701,0.09946040845388433,0.20849853457077272,0.6226215610941729
7745,0.060294463952682,0.08251658709474928,0.08316249713337766,0.774026451819191
4280,0.06944282348449213,0.10046380364548885,0.23195243848984468,0.5981409343801743
9283,0.06213226909214331,0.08541044555614691,0.08569733125616048,0.7667599540955493
8361,0.35520422181374844,0.39985793702997613,0.07143231348370314,0.17350552767257224
3861,0.20370864814952344,0.423902364924501,0.10176372979261061,0.27062525713336505
3240,0.2853826010233626,0.46392055760343315,0.07486249026807015,0.1758343511051342
4033,0.08670057616936375,0.13817624412866084,0.296661231696033,0.47846194800594244
8380,0.44475594008442887,0.32942203627672256,0.06585748248594447,0.15996454115290407
4344,0.06975824201807587,0.14824126804556229,0.23682791017603796,0.5451725797603237
8015,0.37496855851939487,0.4154514527175442,0.06078887389645473,0.14879111486660612
1083,0.06021344973416565,0.08073102691526891,0.11696615745510128,0.7420893658954641
5272,0.08152036186893184,0.1550364209143213,0.16204105751538495,0.6014021597013619
8559,0.37496855851939487,0.4154514527175442,0.06078887389645473,0.14879111486660612
7486,0.06937036394696855,0.09225517489797824,0.23426641747563293,0.6041080436794202
3382,0.340780945239799,0.3598570534838909,0.08939476374899852,0.20996723752731145
2671,0.06021344973416565,0.08073102691526891,0.11696615745510128,0.7420893658954641
8772,0.07158029215317481,0.10617506082943964,0.18565077529286755,0.6365938717245181
2622,0.06950157808533308,0.1033708379941891,0.1520688310537466,0.6750587528667312
7686,0.2764854415330009,0.4793205881983185,0.07252855850988935,0.17166541175879127
6739,0.2764854415330009,0.4793205881983185,0.07252855850988935,0.17166541175879127
4558,0.2764854415330009,0.4793205881983185,0.07252855850988935,0.17166541175879127
1639,0.06729632452535232,0.08280555889452983,0.10727448324615997,0.7426236333339579
8252,0.37063800842439093,0.4233417567229714,0.0589475237347768,0.14707271111786088
2752,0.065024471811241,0.08938622700572654,0.2903493731241525,0.5552399280588799
5803,0.05640950679866267,0.07795241687032496,0.09599835122601717,0.7696397251049952
6597,0.06799021785546687,0.10112296711447263,0.1585812033271716,0.6723056117028889
6854,0.07074408906266534,0.10521884496729868,0.13631086333227357,0.6877262026377624
1237,0.06004119004690398,0.08128487130490905,0.11635465279003743,0.7423192858581497
4761,0.06143281746640717,0.0848941405169932,0.12353373391153358,0.730139308105066
7909,0.2776254697544168,0.4812969634990288,0.06870432960295822,0.172373237143596
6880,0.08960424679329328,0.12117852365620238,0.204440493375907,0.5847767361745975
9072,0.07005398042608359,0.1029078263704718,0.3335076730039154,0.4935305201995292
2163,0.2764854415330009,0.4793205881983185,0.07252855850988935,0.17166541175879127
4883,0.07214195612389121,0.09907790289589126,0.20739041517803636,0.6213897258021812
3813,0.2776254697544168,0.4812969634990288,0.06870432960295822,0.172373237143596
6320,0.05438486341531574,0.08088750011601643,0.12684791070265972,0.7378797257660081
4691,0.37063800842439093,0.4233417567229714,0.0589475237347768,0.14707271111786088
8368,0.32524576364480906,0.4470174009274332,0.06764059069519798,0.16009624473255976
6570,0.17625562497527136,0.4385168667909959,0.10527214668776165,0.27995536154597106
1127,0.27245042895065236,0.48691935349438875,0.07147008091141487,0.16916013664354404
4491,0.059997799165754435,0.083280352802722,0.11493902535610767,0.7417828226754158
2110,0.33575771788744274,0.4327141483787456,0.067521580785953,0.16400655294785846
9119,0.07469595786799747,0.16255444484106907,0.15642945190582938,0.606320145385104
2970,0.08927707200268527,0.10504879955861252,0.1916677167670539,0.6140064116716483
6487,0.07870454798984405,0.11027687971399874,0.20120665667563342,0.6098119156205237
8805,0.2853826010233626,0.46392055760343315,0.07486249026807015,0.1758343511051342
4153,0.059932530054884144,0.07999809128310184,0.1214421546565416,0.7386272240054723
6621,0.27245042895065236,0.48691935349438875,0.07147008091141487,0.16916013664354404
6026,0.2764854415330009,0.4793205881983185,0.07252855850988935,0.17166541175879127
4546,0.3259736582403316,0.4480178184166365,0.06555398588438628,0.16045453745864588
2169,0.27245042895065236,0.48691935349438875,0.07147008091141487,0.16916013664354404
7445,0.2764854415330009,0.4793205881983185,0.07252855850988935,0.17166541175879127
7731,0.07469595786799747,0.16255444484106907,0.15642945190582938,0.606320145385104
5741,0.05978323760209434,0.08023461871338951,0.12085205301831518,0.739130090666201
6265,0.3256065477641495,0.4475132622032761,0.06660635595336734,0.16027383407920717
1221,0.17625562497527136,0.4385168667909959,0.10527214668776165,0.27995536154597106
3037,0.3845621269562629,0.3995344664733744,0.06447255810916074,0.15143084846120194
5996,0.0724992710673602,0.09860730018859995,0.20640534698425744,0.6224880817597823
4160,0.2776254697544168,0.4812969634990288,0.06870432960295822,0.172373237143596
6136,0.16890154266724575,0.4202202074231548,0.10087977605225448,0.30999847385734497
3463,0.07464790116500376,0.11102504879039919,0.19770976042157562,0.6166172896230213
5644,0.37496855851939487,0.4154514527175442,0.06078887389645473,0.14879111486660612
8044,0.2764854415330009,0.4793205881983185,0.07252855850988935,0.17166541175879127
7721,0.369834458136516,0.42242394370123,0.06098774349373496,0.14675385466851915
6484,0.3853823752738997,0.40038664990744394,0.062477133296042854,0.15175384152261365
3320,0.18240901979336616,0.4189145000420162,0.1089473830497732,0.28972909711484446
1771,0.27245042895065236,0.48691935349438875,0.07147008091141487,0.16916013664354404
6804,0.07979921152156175,0.12717741703283164,0.20542644438883223,0.5875969270567742
6754,0.17625562497527136,0.4385168667909959,0.10527214668776165,0.27995536154597106
8341,0.21057547011814037,0.4044826695284519,0.1051940869310831,0.2797477734223247
1379,0.273908947739298,0.4895259965757083,0.06649934793064341,0.1700657077543503
820,0.37063800842439093,0.4233417567229714,0.0589475237347768,0.14707271111786088
4003,0.38583944667733083,0.4008615166884124,0.06136521194227406,0.1519338246919828
7362,0.07340604766525831,0.09492837992671008,0.13800266945304707,0.6936629029549846
823,0.17625562497527136,0.4385168667909959,0.10527214668776165,0.27995536154597106
7332,0.0950026596504323,0.11781816410198082,0.32151992181026323,0.4656592544373238
3215,0.23332351528658488,0.37761144822099535,0.1157166316827448,0.27334840480967504
3476,0.06567919046296591,0.13546898366279925,0.20138508243987335,0.5974667434343615
2079,0.37063800842439093,0.4233417567229714,0.0589475237347768,0.14707271111786088
847,0.0888292403009696,0.10930098993039727,0.17140599215598737,0.6304637776126458
380,0.44475594008442887,0.32942203627672256,0.06585748248594447,0.15996454115290407
5738,0.2764854415330009,0.4793205881983185,0.07252855850988935,0.17166541175879127
159,0.06143281746640717,0.0848941405169932,0.12353373391153358,0.730139308105066
4666,0.06564783600211146,0.13547352980680236,0.20139184063322577,0.5974867935578604
685,0.45113078875159346,0.2860870624751408,0.07847137581552263,0.1843107729577432
639,0.21069929509757349,0.21881615953411818,0.23582063126742095,0.33466391410088736
5410,0.11836538957649609,0.116170346438209,0.2401043928960699,0.525359871089225
7917,0.060774984141162364,0.07963564053164957,0.10318422465281082,0.7564051506743771
3584,0.273908947739298,0.4895259965757083,0.06649934793064341,0.1700657077543503
3068,0.26315383806274395,0.33730734063738743,0.10279150493027071,0.2967473163695979
3689,0.06552935065894464,0.09626124024309683,0.11201561737376978,0.7261937917241887
6319,0.11027677959120695,0.12971393727805897,0.2908767224851552,0.46913256064557873
3401,0.24035718589998928,0.3947154869806616,0.09388681936523352,0.2710405077541155
4061,0.09622245504969695,0.11765936357504674,0.3210865630544854,0.46503161832077095
3585,0.17625562497527136,0.4385168667909959,0.10527214668776165,0.27995536154597106
7611,0.37496855851939487,0.4154514527175442,0.06078887389645473,0.14879111486660612
4152,0.08711954860413942,0.12643191511930613,0.20997714512979893,0.5764713911467556
3221,0.0729773583680565,0.10324909231625382,0.21888445672949436,0.6048890925861954
2275,0.06532259460186546,0.09595751993636285,0.14332875763677314,0.6953911278249986
5794,0.3715155226590349,0.3737154764588815,0.07329594161392276,0.18147305926816085
6755,0.37496855851939487,0.4154514527175442,0.06078887389645473,0.14879111486660612
4231,0.07450948491275196,0.1045485446387583,0.16474750134195834,0.6561944691065313
7487,0.06567919046296591,0.13546898366279925,0.20138508243987335,0.5974667434343615
8406,0.07245458194280172,0.10374195703911497,0.2061450719651373,0.6176583890529461
8744,0.3853823752738997,0.40038664990744394,0.062477133296042854,0.15175384152261365
4053,0.3361881268468235,0.4332688461158068,0.06632623353203405,0.1642167935053356
4882,0.37496855851939487,0.4154514527175442,0.06078887389645473,0.14879111486660612
6707,0.17625562497527136,0.4385168667909959,0.10527214668776165,0.27995536154597106
849,0.0616802896507537,0.08269768873765689,0.1248650837174862,0.7307569378941031
4137,0.406340721029535,0.2915447511967031,0.09106877414075155,0.21104575363301026
1257,0.33575771788744274,0.4327141483787456,0.067521580785953,0.16400655294785846
7678,0.438076935227301,0.3067447412412831,0.07620073973550644,0.17897758379590947
7834,0.3292810647870071,0.40268246050451895,0.08079635678754421,0.18724011792092993
1082,0.2853826010233626,0.46392055760343315,0.07486249026807015,0.1758343511051342
1499,0.069064150182668,0.09189489510659726,0.23335154786415555,0.6056894068465792
9015,0.2764854415330009,0.4793205881983185,0.07252855850988935,0.17166541175879127
7078,0.4073929271198413,0.3088845451845673,0.08472454161009514,0.1989979860854962
5931,0.39469457218701104,0.3304264737763446,0.08208369482737755,0.19279525920926674
7462,0.0621558082423871,0.08506394829718573,0.08572979815919503,0.7670504453012321
2786,0.07520946375737939,0.13418618932984364,0.20405175253908972,0.5865525943736873
582,0.0621558082423871,0.08506394829718573,0.08572979815919503,0.7670504453012321
1928,0.060774984141162364,0.07963564053164957,0.10318422465281082,0.7564051506743771
2922,0.05929611279058129,0.08115028370272843,0.08231632360534577,0.7772372799013445
189,0.0621558082423871,0.08506394829718573,0.08572979815919503,0.7670504453012321
4187,0.0616802896507537,0.08269768873765689,0.1248650837174862,0.7307569378941031
265,0.4073929271198413,0.3088845451845673,0.08472454161009514,0.1989979860854962
1876,0.06027231326841351,0.08285364764838143,0.08313194530330538,0.7737420937798997
5263,0.07527322265165266,0.10649730393508335,0.19431059824434627,0.6239188751689178
2418,0.06027231326841351,0.08285364764838143,0.08313194530330538,0.7737420937798997
592,0.06856735565738617,0.10170597155789761,0.36450312680824215,0.46522354597647414
472,0.06453582594061344,0.09572600276986784,0.16012302119146643,0.6796151500980523
9,0.21069929509757349,0.21881615953411818,0.23582063126742095,0.33466391410088736
2431,0.060019962564082575,0.08294171333629854,0.11498148423689723,0.7420568398627215
4114,0.184728414621354,0.41152579358030683,0.11033268733491604,0.29341310446342306
7708,0.4073929271198413,0.3088845451845673,0.08472454161009514,0.1989979860854962
83,0.06337070256884675,0.08272206982029012,0.10896898062829585,0.7449382469825673
6456,0.2764854415330009,0.4793205881983185,0.07252855850988935,0.17166541175879127
1170,0.065024471811241,0.08938622700572654,0.2903493731241525,0.5552399280588799
5852,0.06569697023108807,0.07010869561684,0.12676967996065483,0.7374246541914171
1957,0.2111560110528899,0.3273375604408327,0.1261170902924724,0.33538933821380496
3918,0.2764854415330009,0.4793205881983185,0.07252855850988935,0.17166541175879127
349,0.06021344973416565,0.08073102691526891,0.11696615745510128,0.7420893658954641
7729,0.05929611279058129,0.08115028370272843,0.08231632360534577,0.7772372799013445
2727,0.05616990394577345,0.0768718795590013,0.0712098306873651,0.7957483858078601
3237,0.060294463952682,0.08251658709474928,0.08316249713337766,0.774026451819191
8715,0.06027231326841351,0.08285364764838143,0.08313194530330538,0.7737420937798997
4854,0.06021344973416565,0.08073102691526891,0.11696615745510128,0.7420893658954641
649,0.07074408906266534,0.10521884496729868,0.13631086333227357,0.6877262026377624
1761,0.06027231326841351,0.08285364764838143,0.08313194530330538,0.7737420937798997
1563,0.21845471137442915,0.44939519429733393,0.08580806935195484,0.2463420249762819
7307,0.06021344973416565,0.08073102691526891,0.11696615745510128,0.7420893658954641
345,0.05632912250635574,0.08377922857823733,0.10853587093035172,0.7513557779850553
733,0.059932530054884144,0.07999809128310184,0.1214421546565416,0.7386272240054723
7860,0.06027231326841351,0.08285364764838143,0.08313194530330538,0.7737420937798997
653,0.17625562497527136,0.4385168667909959,0.10527214668776165,0.27995536154597106
143,0.06552935065894464,0.09626124024309683,0.11201561737376978,0.7261937917241887
346,0.06729632452535232,0.08280555889452983,0.10727448324615997,0.7426236333339579
2684,0.18240901979336616,0.4189145000420162,0.1089473830497732,0.28972909711484446
1535,0.17625562497527136,0.4385168667909959,0.10527214668776165,0.27995536154597106
7164,0.059932530054884144,0.07999809128310184,0.1214421546565416,0.7386272240054723
593,0.060019962564082575,0.08294171333629854,0.11498148423689723,0.7420568398627215
699,0.06152873493091419,0.08292938839588122,0.12426257346358993,0.7312793032096148
1272,0.060294463952682,0.08251658709474928,0.08316249713337766,0.774026451819191
4695,0.060294463952682,0.08251658709474928,0.08316249713337766,0.774026451819191
40,0.2764854415330009,0.4793205881983185,0.07252855850988935,0.17166541175879127
139,0.21069929509757349,0.21881615953411818,0.23582063126742095,0.33466391410088736
66,0.07569824187393209,0.11094344021934803,0.14372706830275395,0.6696312496039659
9279,0.060294463952682,0.08251658709474928,0.08316249713337766,0.774026451819191
6215,0.21069929509757349,0.21881615953411818,0.23582063126742095,0.33466391410088736
2886,0.06635734347704524,0.09842786007465056,0.15488765347617775,0.6803271429721264
5628,0.06729632452535232,0.08280555889452983,0.10727448324615997,0.7426236333339579
602,0.07245458194280172,0.10374195703911497,0.2061450719651373,0.6176583890529461
7299,0.07092709375190306,0.15533580015647003,0.1878549630228801,0.5858821430687469
7115,0.060294463952682,0.08251658709474928,0.08316249713337766,0.774026451819191
6787,0.17625562497527136,0.4385168667909959,0.10527214668776165,0.27995536154597106
4269,0.06870736739741409,0.09939981010066146,0.26253374772913407,0.5693590747727904
2221,0.06021344973416565,0.08073102691526891,0.11696615745510128,0.7420893658954641
7167,0.07074408906266534,0.10521884496729868,0.13631086333227357,0.6877262026377624
9193,0.06023501166014824,0.0804018444877007,0.11700804204468467,0.7423551018074664
5404,0.06552935065894464,0.09626124024309683,0.11201561737376978,0.7261937917241887
6936,0.06739354094295211,0.14759704724924527,0.1298549726298026,0.6551544391780001
7461,0.32572733161099393,0.4106443795595862,0.07840894127792077,0.18521934755149908
1548,0.07074408906266534,0.10521884496729868,0.13631086333227357,0.6877262026377624
227,0.06499959485201326,0.07997952068855253,0.12542401587132485,0.7295968685881093
7296,0.06702357111177716,0.09839271648554364,0.12661566935096494,0.7079680430517143
94,0.18240901979336616,0.4189145000420162,0.1089473830497732,0.28972909711484446
23,0.18240901979336616,0.4189145000420162,0.1089473830497732,0.28972909711484446
6284,0.06027231326841351,0.08285364764838143,0.08313194530330538,0.7737420937798997
971,0.17625562497527136,0.4385168667909959,0.10527214668776165,0.27995536154597106
974,0.21069929509757349,0.21881615953411818,0.23582063126742095,0.33466391410088736
4058,0.07074408906266534,0.10521884496729868,0.13631086333227357,0.6877262026377624
695,0.06729632452535232,0.08280555889452983,0.10727448324615997,0.7426236333339579
8511,0.05895601063161494,0.08147143590831595,0.11532301147815663,0.7442495419819125
9226,0.05929611279058129,0.08115028370272843,0.08231632360534577,0.7772372799013445
1989,0.06499959485201326,0.07997952068855253,0.12542401587132485,0.7295968685881093
5530,0.18240901979336616,0.4189145000420162,0.1089473830497732,0.28972909711484446
2955,0.0621558082423871,0.08506394829718573,0.08572979815919503,0.7670504453012321
408,0.17625562497527136,0.4385168667909959,0.10527214668776165,0.27995536154597106
7643,0.05632912250635574,0.08377922857823733,0.10853587093035172,0.7513557779850553
1148,0.07119000702008337,0.09974788041480771,0.19069386622979198,0.638368246335317
1056,0.07569824187393209,0.11094344021934803,0.14372706830275395,0.6696312496039659
168,0.06143281746640717,0.0848941405169932,0.12353373391153358,0.730139308105066
6202,0.19332230744547602,0.20076975031123534,0.2163718134830704,0.38953612876021815
410,0.184728414621354,0.41152579358030683,0.11033268733491604,0.29341310446342306
240,0.0621558082423871,0.08506394829718573,0.08572979815919503,0.7670504453012321
2492,0.06569697023108807,0.07010869561684,0.12676967996065483,0.7374246541914171
5441,0.07725727593601311,0.08499712423483882,0.0937460273405893,0.7439995724885589
479,0.16890154266724575,0.4202202074231548,0.10087977605225448,0.30999847385734497
5731,0.184728414621354,0.41152579358030683,0.11033268733491604,0.29341310446342306
7266,0.05970003182100026,0.08214927413787262,0.12004931809481684,0.7381013759463102
533,0.07074408906266534,0.10521884496729868,0.13631086333227357,0.6877262026377624
3313,0.07464790116500376,0.11102504879039919,0.19770976042157562,0.6166172896230213
2434,0.06027231326841351,0.08285364764838143,0.08313194530330538,0.7737420937798997
4846,0.05967819710967889,0.08248496919571478,0.12000541121361466,0.7378314224809916
444,0.07291661668815219,0.1316427555084631,0.19312434229463718,0.6023162855087476
1523,0.06545717104389366,0.08958442447082426,0.17483526042619651,0.6701231440590856
454,0.18240901979336616,0.4189145000420162,0.1089473830497732,0.28972909711484446
6546,0.060294463952682,0.08251658709474928,0.08316249713337766,0.774026451819191
384,0.07291661668815219,0.1316427555084631,0.19312434229463718,0.6023162855087476
355,0.060019962564082575,0.08294171333629854,0.11498148423689723,0.7420568398627215
4093,0.06455103164240333,0.09482411014889199,0.12527276091600217,0.7153520972927023
2626,0.07211951569255876,0.1033288472817027,0.20532418383942802,0.6192274531863105
140,0.06532259460186546,0.09595751993636285,0.14332875763677314,0.6953911278249986
6572,0.08671919854434561,0.15712287805451558,0.15697322232854632,0.5991847010725925
152,0.060019962564082575,0.08294171333629854,0.11498148423689723,0.7420568398627215
469,0.18240901979336616,0.4189145000420162,0.1089473830497732,0.28972909711484446
5621,0.21069929509757349,0.21881615953411818,0.23582063126742095,0.33466391410088736
662,0.06729632452535232,0.08280555889452983,0.10727448324615997,0.7426236333339579
3260,0.21393546345030137,0.3184832861961223,0.12777717303044456,0.3398040773231316
803,0.06950157808533308,0.1033708379941891,0.1520688310537466,0.6750587528667312
5203,0.06407856361137229,0.0960852368661637,0.143519524435349,0.6963166750871148
6538,0.06729632452535232,0.08280555889452983,0.10727448324615997,0.7426236333339579
8048,0.06950157808533308,0.1033708379941891,0.1520688310537466,0.6750587528667312
7772,0.17625562497527136,0.4385168667909959,0.10527214668776165,0.27995536154597106
300,0.07005398042608359,0.1029078263704718,0.3335076730039154,0.4935305201995292
1101,0.17625562497527136,0.4385168667909959,0.10527214668776165,0.27995536154597106
7058,0.44475594008442887,0.32942203627672256,0.06585748248594447,0.15996454115290407
1013,0.06567919046296591,0.13546898366279925,0.20138508243987335,0.5974667434343615
6289,0.2853826010233626,0.46392055760343315,0.07486249026807015,0.1758343511051342
6426,0.44475594008442887,0.32942203627672256,0.06585748248594447,0.15996454115290407
5756,0.37496855851939487,0.4154514527175442,0.06078887389645473,0.14879111486660612
3938,0.3853823752738997,0.40038664990744394,0.062477133296042854,0.15175384152261365
6902,0.09622245504969695,0.11765936357504674,0.3210865630544854,0.46503161832077095
2071,0.44475594008442887,0.32942203627672256,0.06585748248594447,0.15996454115290407
5641,0.406340721029535,0.2915447511967031,0.09106877414075155,0.21104575363301026
5507,0.406340721029535,0.2915447511967031,0.09106877414075155,0.21104575363301026
4100,0.38583944667733083,0.4008615166884124,0.06136521194227406,0.1519338246919828
5618,0.27323921652524813,0.4883290629132575,0.06878183826251028,0.16964988229898406
6144,0.3292810647870071,0.40268246050451895,0.08079635678754421,0.18724011792092993
2404,0.3853823752738997,0.40038664990744394,0.062477133296042854,0.15175384152261365
7472,0.37496855851939487,0.4154514527175442,0.06078887389645473,0.14879111486660612
7865,0.0757053219538851,0.11259776808786515,0.2471741027237536,0.5645228072344961
2170,0.08009475451088503,0.12244428772797379,0.20657596609436166,0.5908849916667795
3852,0.2764854415330009,0.4793205881983185,0.07252855850988935,0.17166541175879127
780,0.05616990394577345,0.0768718795590013,0.0712098306873651,0.7957483858078601
441,0.063122390499768,0.08930618577701115,0.3849132408079275,0.4626581829152933
534,0.06027231326841351,0.08285364764838143,0.08313194530330538,0.7737420937798997
5613,0.32524576364480906,0.4470174009274332,0.06764059069519798,0.16009624473255976
6955,0.06027231326841351,0.08285364764838143,0.08313194530330538,0.7737420937798997
2774,0.06950157808533308,0.1033708379941891,0.1520688310537466,0.6750587528667312
9306,0.2764854415330009,0.4793205881983185,0.07252855850988935,0.17166541175879127
3982,0.071762278429122,0.1038193882031054,0.20629893500501748,0.6181193983627551
6323,0.06729632452535232,0.08280555889452983,0.10727448324615997,0.7426236333339579
1157,0.18240901979336616,0.4189145000420162,0.1089473830497732,0.28972909711484446
6720,0.37496855851939487,0.4154514527175442,0.06078887389645473,0.14879111486660612
2569,0.0621558082423871,0.08506394829718573,0.08572979815919503,0.7670504453012321
9224,0.07211951569255876,0.1033288472817027,0.20532418383942802,0.6192274531863105
7186,0.3551445057399863,0.3574183367075811,0.08549023061104061,0.20194692694139177
244,0.19335895001472542,0.3840322026403228,0.11548744473940957,0.30712140260554244
948,0.17860304469665023,0.43103888371782406,0.1066741893929599,0.2836838821925658
5225,0.071762278429122,0.1038193882031054,0.20629893500501748,0.6181193983627551
3410,0.40594652402016357,0.3683910556284233,0.06581093666841259,0.15985148368300056
6718,0.07979921152156175,0.12717741703283164,0.20542644438883223,0.5875969270567742
4345,0.07870454798984405,0.11027687971399874,0.20120665667563342,0.6098119156205237
3565,0.37496855851939487,0.4154514527175442,0.06078887389645473,0.14879111486660612
5656,0.3556859674372591,0.40040024424188536,0.07017294382635934,0.17374084449449614
4208,0.06552935065894464,0.09626124024309683,0.11201561737376978,0.7261937917241887
8209,0.08511764424098343,0.08393369014460951,0.09298543178406568,0.7379632338303415
676,0.09984956249496982,0.10428672735069738,0.1902772711768478,0.6055864389774849
7873,0.07979921152156175,0.12717741703283164,0.20542644438883223,0.5875969270567742
6811,0.32572733161099393,0.4106443795595862,0.07840894127792077,0.18521934755149908
5254,0.07784379299072149,0.10907083282184568,0.20994268757973042,0.6031426866077023
6016,0.09806290170462127,0.11344333409018313,0.18946655342494842,0.5990272107802472
3142,0.06021344973416565,0.08073102691526891,0.11696615745510128,0.7420893658954641
4289,0.17860304469665023,0.43103888371782406,0.1066741893929599,0.2836838821925658
2697,0.3259736582403316,0.4480178184166365,0.06555398588438628,0.16045453745864588
8879,0.2764854415330009,0.4793205881983185,0.07252855850988935,0.17166541175879127
6540,0.07133845376691372,0.14721691880981935,0.1598800048447762,0.6215646225784908
2270,0.07211951569255876,0.1033288472817027,0.20532418383942802,0.6192274531863105
6904,0.08133202701583347,0.14633675209732405,0.15290343503297593,0.6194277858538665
2192,0.17989366071125254,0.43415364409151985,0.100218864964503,0.28573383023272464
684,0.06729632452535232,0.08280555889452983,0.10727448324615997,0.7426236333339579
6665,0.071762278429122,0.1038193882031054,0.20629893500501748,0.6181193983627551
4076,0.06944282348449213,0.10046380364548885,0.23195243848984468,0.5981409343801743
7013,0.07167136138289115,0.10659799231087225,0.19331130064311022,0.6284193456631263
3387,0.17625562497527136,0.4385168667909959,0.10527214668776165,0.27995536154597106
4701,0.16890154266724575,0.4202202074231548,0.10087977605225448,0.30999847385734497
7671,0.2764854415330009,0.4793205881983185,0.07252855850988935,0.17166541175879127
8345,0.06064964929466085,0.0809030893405161,0.11632393687400218,0.7421233244908209
6637,0.06950157808533308,0.1033708379941891,0.1520688310537466,0.6750587528667312
1176,0.18240901979336616,0.4189145000420162,0.1089473830497732,0.28972909711484446
1027,0.0621558082423871,0.08506394829718573,0.08572979815919503,0.7670504453012321
217,0.04354206228718393,0.06476082400740801,0.3743010802630307,0.5173960334423773
170,0.05632912250635574,0.08377922857823733,0.10853587093035172,0.7513557779850553
2184,0.2764854415330009,0.4793205881983185,0.07252855850988935,0.17166541175879127
7907,0.05929611279058129,0.08115028370272843,0.08231632360534577,0.7772372799013445
3114,0.08577121595934928,0.0807436811047314,0.10636286835270482,0.7271222345832146
4399,0.07979921152156175,0.12717741703283164,0.20542644438883223,0.5875969270567742
455,0.184728414621354,0.41152579358030683,0.11033268733491604,0.29341310446342306
4626,0.3256065477641495,0.4475132622032761,0.06660635595336734,0.16027383407920717
8798,0.34790464963204826,0.34647546867563445,0.09126347700910965,0.21435640468320752
3504,0.07158029215317481,0.10617506082943964,0.18565077529286755,0.6365938717245181
3664,0.20600418729816825,0.23622363277906763,0.23056573335895097,0.3272064465638132
8782,0.07211951569255876,0.1033288472817027,0.20532418383942802,0.6192274531863105
9247,0.41833051743052213,0.3379933801867707,0.07276597400774633,0.17091012837496092
6023,0.2853826010233626,0.46392055760343315,0.07486249026807015,0.1758343511051342
2440,0.059997799165754435,0.083280352802722,0.11493902535610767,0.7417828226754158
1235,0.10416656806329007,0.14087223969821494,0.30836062591924807,0.44660056631924705
49,0.07078649872392334,0.10528192155266637,0.13639257895850188,0.6875390007649084
1046,0.0621558082423871,0.08506394829718573,0.08572979815919503,0.7670504453012321
3512,0.06631700200510517,0.13537650613206245,0.2012476074648073,0.597058884398025
3356,0.45113078875159346,0.2860870624751408,0.07847137581552263,0.1843107729577432
203,0.060294463952682,0.08251658709474928,0.08316249713337766,0.774026451819191
1417,0.2764854415330009,0.4793205881983185,0.07252855850988935,0.17166541175879127
6417,0.06020063012104769,0.23857399159253503,0.11599555487495192,0.5852298234114653
3373,0.06677983153090214,0.09905453668449139,0.12143557414647735,0.712730057638129
8101,0.1985681589296904,0.21474074064412282,0.22224311935511756,0.3644479810710691
2279,0.06944282348449213,0.10046380364548885,0.23195243848984468,0.5981409343801743
5463,0.071762278429122,0.1038193882031054,0.20629893500501748,0.6181193983627551
6721,0.07979921152156175,0.12717741703283164,0.20542644438883223,0.5875969270567742
7882,0.0621558082423871,0.08506394829718573,0.08572979815919503,0.7670504453012321
8873,0.06027231326841351,0.08285364764838143,0.08313194530330538,0.7737420937798997
6325,0.09622245504969695,0.11765936357504674,0.3210865630544854,0.46503161832077095
5091,0.37496855851939487,0.4154514527175442,0.06078887389645473,0.14879111486660612
2348,0.20981027512554923,0.5243532249100272,0.07804295535668189,0.1877935446077416
6012,0.06975824201807587,0.14824126804556229,0.23682791017603796,0.5451725797603237
8468,0.0896152554600293,0.11504974382794773,0.24086625076643414,0.5544687499455888
7284,0.042752838680159874,0.06358699878112745,0.5612363773533992,0.3324237851853135
3681,0.06410265183085598,0.0941654496200527,0.1313487294115729,0.7103831691375183
2388,0.32524576364480906,0.4470174009274332,0.06764059069519798,0.16009624473255976
3587,0.2870705900287782,0.45938655889805624,0.07530528902327596,0.17823756204988958
8926,0.37496855851939487,0.4154514527175442,0.06078887389645473,0.14879111486660612
1895,0.3349855239561902,0.4317189687550348,0.06966614556579397,0.16362936172298112
144,0.07291661668815219,0.1316427555084631,0.19312434229463718,0.6023162855087476
163,0.060187037718156644,0.07968549172726697,0.10324881705055461,0.7568786535040218
1000,0.08670057616936375,0.13817624412866084,0.296661231696033,0.47846194800594244
7843,0.07092709375190306,0.15533580015647003,0.1878549630228801,0.5858821430687469
2731,0.06874455243696835,0.10053918962625406,0.23212649084932083,0.5985897670874567
4857,0.06532259460186546,0.09595751993636285,0.14332875763677314,0.6953911278249986
8996,0.20600418729816825,0.23622363277906763,0.23056573335895097,0.3272064465638132
